,Row,# inputs #,Unit_Name,Subunit_Src_Sheet,Subunit_Name,Description,# Instance Counts + Scaling Values #,Instance_Count,Scaling,SOFA_Voltage,Use_Voltage,GOT_GB,# User AVF Override #,User_SBU_SDC_AVF,User_SBU_DUE_AVF,User_MBU_SDC_AVF,User_MBU_DUE_AVF,# User FIT Override #,User_SBU_SDC,User_SBU_DUE,User_MBU_SDC,User_MBU_DUE,# Block Details (reported by source sheet) #,Latch_Bits,Flop_Bits,Domino_Bits,RF_Bits,Cache_Bits,SDL_Bits,Total_Bits,# Protections #,Protection_Type,FlopLatch_Protection,DFX_Fraction,PerfOnly_Fraction,Interleave_Level,# Total Bit Sumamry (All instances) #,RU_Latch_Bits,RU_Flop_Bits,RU_Domino_Bits,RU_RF_Bits,RU_Cache_Bits,RU_SDL_Bits,RU_Total_Bits,# Voltage / GOT Scaling #,Voltage_Scaling,GOT_Scaling,Total_Scaling,# Per Instance Raw FIT #,# Raw FIT #,# Intermediate Values #,Int_SBU_SDC,Int_SBU_DUE,Int_MBU_SDC,Int_MBU_DUE,Int_Scaled_Instances,SEQ_AVF,SBU_SDC_AVF,SBU_DUE_AVF,MBU_SDC_AVF,MBU_DUE_AVF,TDF,SEQ_AVF_Wt,SBU_SDC_AVF_Wt,SBU_DUE_AVF_Wt,MBU_SDC_AVF_Wt,MBU_DUE_AVF_Wt,TDF_Wt,# SBU Total #,SBU_SDC,SBU_DUE,# MBU Total #,MBU_SDC,MBU_DUE,# Grand Total #,Total_SDC,Total_DUE,end,Unnamed: 0,name,template,physical_parent,date,time,path,level,comment
236,236.0,,sprxccnorth01,F_hch0nvinf,hch0nvinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,727.0,23752.0,0.0,0.0,0.0,0.0,24479.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,727.0,23752.0,0.0,0.0,0.0,0.0,24479.0,,1.0,1.0,1.0,,,,0.26364552900000005,0.0,0,0,1.0,0.11999999999999907,0.1700000000000001,1,1,1,0.5,2937.4799999999773,0.04481973993000003,0.0,0,0,12239.5,,0.26364552900000005,0.0,,0.0,0.0,,0.26364552900000005,0.0,,127,hch0nvinf,hch0nvinf,sprxccnorth01,2019-09-19,10:00:00.351278000,/p/hdk/archive/sdg74/noa/hch0nvinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_26/collateral/netlist/hch0nvinf.vg.gz,3,No Subcell
237,237.0,,sprxccnorth01,F_hch1nfivr,hch1nfivr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,238.0,5343.0,0.0,0.0,0.0,0.0,5581.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,238.0,5343.0,0.0,0.0,0.0,0.0,5581.0,,1.0,1.0,1.0,,,,0.05683214837999999,0.0,0,0,1.0,0.12000000000000023,0.1699999999999999,1,1,1,0.5,669.7200000000013,0.009661465224599992,0.0,0,0,2790.5,,0.05683214837999999,0.0,,0.0,0.0,,0.05683214837999999,0.0,,128,hch1nfivr,hch1nfivr,sprxccnorth01,2019-09-26,20:17:55.746120000,/p/hdk/archive/sdg74/noa/hch1nfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_20/collateral/netlist/hch1nfivr.vg.gz,3,No Subcell
238,238.0,,sprxccnorth01,F_hch1nvcfc,hch1nvcfc,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,396.0,6165.0,0.0,0.0,0.0,0.0,6561.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,396.0,6165.0,0.0,0.0,0.0,0.0,6561.0,,1.0,1.0,1.0,,,,0.04452368155200002,0.0,0,0,1.0,0.12000000000000025,0.17,1,1,1,0.5,787.3200000000016,0.007569025863840004,0.0,0,0,3280.5,,0.04452368155200002,0.0,,0.0,0.0,,0.04452368155200002,0.0,,129,hch1nvcfc,hch1nvcfc,sprxccnorth01,2019-09-26,22:37:51.305272000,/p/hdk/archive/sdg74/noa/hch1nvcfc/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_48/collateral/netlist/hch1nvcfc.vg.gz,3,No Subcell
239,239.0,,sprxccnorth01,F_hch1nvinf,hch1nvinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,1025.0,26702.0,0.0,0.0,0.0,0.0,27727.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,1025.0,26702.0,0.0,0.0,0.0,0.0,27727.0,,1.0,1.0,1.0,,,,0.29094044495460025,0.0,0,0,1.0,0.11999999999999884,0.16999999999999998,1,1,1,0.5,3327.239999999968,0.04945987564228204,0.0,0,0,13863.5,,0.29094044495460025,0.0,,0.0,0.0,,0.29094044495460025,0.0,,130,hch1nvinf,hch1nvinf,sprxccnorth01,2019-09-26,13:37:21.782491000,/p/hdk/archive/sdg74/noa/hch1nvinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_26/collateral/netlist/hch1nvinf.vg.gz,3,No Subcell
240,240.0,,sprxccnorth01,F_hchvmeshrpt,hchvmeshrpt,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,146.0,2110.0,0.0,0.0,0.0,0.0,2256.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,146.0,2110.0,0.0,0.0,0.0,0.0,2256.0,,1.0,1.0,1.0,,,,0.014535627288000001,0.0,0,0,1.0,0.12000000000000025,0.1700000000000001,1,1,1,0.5,270.72000000000054,0.0024710566389600018,0.0,0,0,1128.0,,0.014535627288000001,0.0,,0.0,0.0,,0.014535627288000001,0.0,,131,sprxccnorth01__hchvmeshrpt,hchvmeshrpt,sprxccnorth01,2019-09-24,19:03:21.244966000,/p/hdk/archive/sdg74/noa/hchvmeshrpt/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_48/collateral/netlist/hchvmeshrpt.vg.gz,3,No Subcell
241,241.0,,sprxccnorth01,F_north01fill1,north01fill1,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,132,north01fill1,north01fill1,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
242,242.0,,sprxccnorth01,F_north01fill2,north01fill2,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,133,north01fill2,north01fill2,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
243,243.0,,sprxccnorth01,F_north01fill3,north01fill3,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,134,north01fill3,north01fill3,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
244,244.0,,sprxccnorth01,P_hier_seq,scf_dummy,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,65358.0,92312.0,0.0,0.0,0.0,0.0,157670.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,65358.0,92312.0,0.0,0.0,0.0,0.0,157670.0,,1.0,1.0,1.0,,,,1.1094554172576012,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,157670.0,1.1094554172576012,0.0,0.0,0.0,78835.0,,1.1094554172576012,0.0,,0.0,0.0,,1.1094554172576012,0.0,,135,sprxccnorth01__scf_dummy,scf_dummy,sprxccnorth01,2019-09-25,18:19:28.659759000,/p/hdk/archive/sdg74/noa/scf_dummy/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_29/collateral/netlist/scf_dummy.vg.gz,3,sub_template:sprxccnorth01
245,245.0,,sprxccnorth01,P_hier_seq,scf_iocoh,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,304388.0,869762.0,0.0,0.0,0.0,0.0,1174150.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,304388.0,869762.0,0.0,0.0,0.0,0.0,1174150.0,,1.0,1.0,1.0,,,,8.33485381856399,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,1174150.0,8.33485381856399,0.0,0.0,0.0,587075.0,,8.33485381856399,0.0,,0.0,0.0,,8.33485381856399,0.0,,136,sprxccnorth01__scf_iocoh,scf_iocoh,sprxccnorth01,2019-09-14,12:33:55.017341000,/p/hdk/archive/sdg74/noa/scf_iocoh/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_42/collateral/netlist/scf_iocoh.vg.gz,3,sub_template:sprxccnorth01
246,246.0,,sprxccnorth01,F_scf_iocohfill,scf_iocohfill,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,137,sprxccnorth01__scf_iocohfill,scf_iocohfill,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
247,247.0,,sprxccnorth01,P_hier_seq,sprdino,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,20647.0,384777.0,0.0,0.0,0.0,0.0,405424.0,,"{nan, 'set()', '{nan, ""{\'NONE\'}""}'}","{nan, 'set()', '{nan, ""{\'NONE\'}""}'}",0.0,0.0,"{nan, ""{nan, '{1.0}'}"", 'set()'}",,20647.0,384777.0,0.0,0.0,0.0,0.0,405424.0,,1.0,1.0,1.0,,,,3.313281253493403,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,405424.0,3.313281253493403,0.0,0.0,0.0,202712.0,,3.313281253493403,0.0,,0.0,0.0,,3.313281253493403,0.0,,138,sprdino,sprdino,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sub_template:sprxccnorth01
248,248.0,,sprxccnorth01,F_sprhmeshjog,sprhmeshjog,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,139,sprxccnorth01__sprhmeshjog,sprhmeshjog,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
249,249.0,,sprxccnorth01,P_hier_seq,sprubox,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,40643.0,122625.0,0.0,0.0,0.0,0.0,163268.0,,"{nan, 'set()', '{nan, ""{\'NONE\'}""}'}","{nan, 'set()', '{nan, ""{\'NONE\'}""}'}",0.0,0.0,"{nan, ""{nan, '{1.0}'}"", 'set()'}",,40643.0,122625.0,0.0,0.0,0.0,0.0,163268.0,,1.0,1.0,1.0,,,,1.3273480871993995,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,163268.0,1.3273480871993995,0.0,0.0,0.0,81634.0,,1.3273480871993995,0.0,,0.0,0.0,,1.3273480871993995,0.0,,140,sprubox,sprubox,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sub_template:sprxccnorth01
250,250.0,,sprxccnorth01,P_hier_seq,upi_1x,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,49086.0,164121.0,0.0,0.0,0.0,0.0,213207.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,49086.0,164121.0,0.0,0.0,0.0,0.0,213207.0,,1.0,1.0,1.0,,,,1.544417839011599,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,213207.0,1.544417839011599,0.0,0.0,0.0,106603.5,,1.544417839011599,0.0,,0.0,0.0,,1.544417839011599,0.0,,141,upi_1x,upi_1x,sprxccnorth01,2019-09-08,10:20:08.133406000,/p/hdk/archive/sdg74/noa/upi_1x/fev_rtl2net_noa/SPRSPXCCA0_IIN_VER_6/collateral/netlist/upi_1x.vg.gz,3,sub_template:sprxccnorth01
251,251.0,,sprxccnorth01,P_hier_seq,upinvinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,{nan},{nan},,,{nan},,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,,,,0,0,0,0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,142,upinvinf,upinvinf,sprxccnorth01,2019-09-18,23:37:24.775869000,/p/hdk/archive/sdg74/noa/upinvinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_40/collateral/netlist/upinvinf.vg.gz,3,sub_template:sprxccnorth01
252,252.0,,sprxccnorth23,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,214,,,sprxccnorth23,,,,3,
253,253.0,,sprxccnorth23,F_hch23nvcfc,hch23nvcfc,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,301.0,3889.0,0.0,0.0,0.0,0.0,4190.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,301.0,3889.0,0.0,0.0,0.0,0.0,4190.0,,1.0,1.0,1.0,,,,0.026263653863999988,0.0,0,0,1.0,0.12000000000000015,0.17000000000000012,1,1,1,0.5,502.80000000000064,0.004464821156880001,0.0,0,0,2095.0,,0.026263653863999988,0.0,,0.0,0.0,,0.026263653863999988,0.0,,215,hch23nvcfc,hch23nvcfc,sprxccnorth23,2019-09-27,08:52:56.907048000,/p/hdk/archive/sdg74/noa/hch23nvcfc/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_33/collateral/netlist/hch23nvcfc.vg.gz,3,No Subcell
254,254.0,,sprxccnorth23,F_hch2nfivr,hch2nfivr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,236.0,5333.0,0.0,0.0,0.0,0.0,5569.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,236.0,5333.0,0.0,0.0,0.0,0.0,5569.0,,1.0,1.0,1.0,,,,0.056926995299999984,0.0,0,0,1.0,0.12000000000000036,0.16999999999999973,1,1,1,0.5,668.280000000002,0.009677589200999983,0.0,0,0,2784.5,,0.056926995299999984,0.0,,0.0,0.0,,0.056926995299999984,0.0,,216,hch2nfivr,hch2nfivr,sprxccnorth23,2019-09-26,20:39:44.124633000,/p/hdk/archive/sdg74/noa/hch2nfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_25/collateral/netlist/hch2nfivr.vg.gz,3,No Subcell
255,255.0,,sprxccnorth23,F_hch2nvcfc,hch2nvcfc,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,251.0,4505.0,0.0,0.0,0.0,0.0,4756.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,251.0,4505.0,0.0,0.0,0.0,0.0,4756.0,,1.0,1.0,1.0,,,,0.03224248755000002,0.0,0,0,1.0,0.12000000000000018,0.16999999999999987,1,1,1,0.5,570.7200000000008,0.005481222883499999,0.0,0,0,2378.0,,0.03224248755000002,0.0,,0.0,0.0,,0.03224248755000002,0.0,,217,hch2nvcfc,hch2nvcfc,sprxccnorth23,2019-09-26,23:15:57.020106000,/p/hdk/archive/sdg74/noa/hch2nvcfc/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_57/collateral/netlist/hch2nvcfc.vg.gz,3,No Subcell
256,256.0,,sprxccnorth23,F_hch2nvinf,hch2nvinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,840.0,22481.0,0.0,0.0,0.0,0.0,23321.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,840.0,22481.0,0.0,0.0,0.0,0.0,23321.0,,1.0,1.0,1.0,,,,0.2328508132607999,0.0,0,0,1.0,0.11999999999999916,0.17000000000000035,1,1,1,0.5,2798.5199999999804,0.039584638254336064,0.0,0,0,11660.5,,0.2328508132607999,0.0,,0.0,0.0,,0.2328508132607999,0.0,,218,hch2nvinf,hch2nvinf,sprxccnorth23,2019-09-26,13:16:24.496303000,/p/hdk/archive/sdg74/noa/hch2nvinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_31/collateral/netlist/hch2nvinf.vg.gz,3,No Subcell
257,257.0,,sprxccnorth23,F_hch3nfivr,hch3nfivr,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,219,hch3nfivr,hch3nfivr,sprxccnorth23,2019-09-26,15:56:42.511080000,/p/hdk/archive/sdg74/noa/hch3nfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_20/collateral/netlist/hch3nfivr.vg.gz,3,No Subcell
258,258.0,,sprxccnorth23,F_hch3nvcfc,hch3nvcfc,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,345.0,6801.0,0.0,0.0,0.0,0.0,7146.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,345.0,6801.0,0.0,0.0,0.0,0.0,7146.0,,1.0,1.0,1.0,,,,0.04937391723599999,0.0,0,0,1.0,0.12000000000000018,0.17,1,1,1,0.5,857.5200000000012,0.008393565930119999,0.0,0,0,3573.0,,0.04937391723599999,0.0,,0.0,0.0,,0.04937391723599999,0.0,,220,hch3nvcfc,hch3nvcfc,sprxccnorth23,2019-09-26,15:22:34.605191000,/p/hdk/archive/sdg74/noa/hch3nvcfc/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_42/collateral/netlist/hch3nvcfc.vg.gz,3,No Subcell
259,259.0,,sprxccnorth23,F_hch3nvinf,hch3nvinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,821.0,20787.0,0.0,0.0,0.0,0.0,21608.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,821.0,20787.0,0.0,0.0,0.0,0.0,21608.0,,1.0,1.0,1.0,,,,0.2230401135185999,0.0,0,0,1.0,0.11999999999999916,0.17,1,1,1,0.5,2592.959999999982,0.037916819298161986,0.0,0,0,10804.0,,0.2230401135185999,0.0,,0.0,0.0,,0.2230401135185999,0.0,,221,hch3nvinf,hch3nvinf,sprxccnorth23,2019-09-25,21:59:34.626230000,/p/hdk/archive/sdg74/noa/hch3nvinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_29/collateral/netlist/hch3nvinf.vg.gz,3,No Subcell
260,260.0,,sprxccnorth23,F_hch4nvcfc,hch4nvcfc,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,461.0,6950.0,0.0,0.0,0.0,0.0,7411.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,461.0,6950.0,0.0,0.0,0.0,0.0,7411.0,,1.0,1.0,1.0,,,,0.04130771702400001,0.0,0,0,1.0,0.1200000000000002,0.16999999999999985,1,1,1,0.5,889.3200000000015,0.007022311894079996,0.0,0,0,3705.5,,0.04130771702400001,0.0,,0.0,0.0,,0.04130771702400001,0.0,,222,hch4nvcfc,hch4nvcfc,sprxccnorth23,2019-09-24,14:59:12.110288000,/p/hdk/archive/sdg74/noa/hch4nvcfc/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_60/collateral/netlist/hch4nvcfc.vg.gz,3,No Subcell
261,261.0,,sprxccnorth23,F_hch4nvinf,hch4nvinf,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,1725.0,26484.0,0.0,0.0,0.0,0.0,28209.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,1725.0,26484.0,0.0,0.0,0.0,0.0,28209.0,,1.0,1.0,1.0,,,,0.2906643014604,0.0,0,0,1.0,0.11999999999999911,0.1700000000000001,1,1,1,0.5,3385.079999999975,0.04941293124826803,0.0,0,0,14104.5,,0.2906643014604,0.0,,0.0,0.0,,0.2906643014604,0.0,,223,hch4nvinf,hch4nvinf,sprxccnorth23,2019-09-26,17:44:38.717665000,/p/hdk/archive/sdg74/noa/hch4nvinf/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_35/collateral/netlist/hch4nvinf.vg.gz,3,No Subcell
262,262.0,,sprxccnorth23,F_hchvmeshrpt,hchvmeshrpt,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,146.0,2110.0,0.0,0.0,0.0,0.0,2256.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,146.0,2110.0,0.0,0.0,0.0,0.0,2256.0,,1.0,1.0,1.0,,,,0.014535627288000001,0.0,0,0,1.0,0.12000000000000025,0.1700000000000001,1,1,1,0.5,270.72000000000054,0.0024710566389600018,0.0,0,0,1128.0,,0.014535627288000001,0.0,,0.0,0.0,,0.014535627288000001,0.0,,224,sprxccnorth23__hchvmeshrpt,hchvmeshrpt,sprxccnorth23,2019-09-24,19:03:21.244966000,/p/hdk/archive/sdg74/noa/hchvmeshrpt/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_48/collateral/netlist/hchvmeshrpt.vg.gz,3,No Subcell
263,263.0,,sprxccnorth23,F_mdf_c_h_0,mdf_c_h_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,309.0,8882.0,0.0,0.0,0.0,0.0,9191.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,309.0,8882.0,0.0,0.0,0.0,0.0,9191.0,,1.0,1.0,1.0,,,,0.07993356924000006,0.0,0,0,1.0,0.1199999999999986,0.16999999999999973,1,1,1,0.5,1102.919999999987,0.013588706770799989,0.0,0,0,4595.5,,0.07993356924000006,0.0,,0.0,0.0,,0.07993356924000006,0.0,,225,mdf_c_h_0,mdf_c_h_0,sprxccnorth23,2019-09-16,01:03:01.540071000,/p/hdk/archive/sdg74/noa/mdf_c_h_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_34/collateral/netlist/mdf_c_h_0.vg.gz,3,No Subcell
264,264.0,,sprxccnorth23,P_hier_seq,mdf_s_h_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,1.0,1.0,1.0,,,,2.5879559325899995,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,352850.0,2.5879559325899995,0.0,0.0,0.0,176425.0,,2.5879559325899995,0.0,,0.0,0.0,,2.5879559325899995,0.0,,226,sprxccnorth23__mdf_s_h_0,mdf_s_h_0,sprxccnorth23,2019-09-15,21:32:55.070938000,/p/hdk/archive/sdg74/noa/mdf_s_h_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_11/collateral/netlist/mdf_s_h_0.vg.gz,3,sub_template:sprxccnorth23
265,265.0,,sprxccnorth23,F_mdfhfivr,mdfhfivr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,568.0,14387.0,0.0,0.0,0.0,0.0,14955.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,568.0,14387.0,0.0,0.0,0.0,0.0,14955.0,,1.0,1.0,1.0,,,,0.15891088055219996,0.0,0,0,1.0,0.1199999999999996,0.17000000000000015,1,1,1,0.5,1794.599999999994,0.027014849693874018,0.0,0,0,7477.5,,0.15891088055219996,0.0,,0.0,0.0,,0.15891088055219996,0.0,,227,sprxccnorth23__mdfhfivr,mdfhfivr,sprxccnorth23,2019-09-26,22:50:25.361505000,/p/hdk/archive/sdg74/noa/mdfhfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_38/collateral/netlist/mdfhfivr.vg.gz,3,No Subcell
266,266.0,,sprxccnorth23,F_north23fill0,north23fill0,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,228,north23fill0,north23fill0,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
267,267.0,,sprxccnorth23,F_north23fill1,north23fill1,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,229,north23fill1,north23fill1,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
268,268.0,,sprxccnorth23,F_north23fill2,north23fill2,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,230,north23fill2,north23fill2,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
269,269.0,,sprxccnorth23,F_north23fill3,north23fill3,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,231,north23fill3,north23fill3,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
270,270.0,,sprxccnorth23,F_north23loopback,north23loopback,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,232,north23loopback,north23loopback,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,No Subcell
271,271.0,,sprxccnorth23,P_hier_seq,pi5,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,45238.0,630496.0,0.0,0.0,0.0,0.0,675734.0,,"{nan, 'set()', ""{'NONE'}""}","{nan, 'set()', ""{'NONE'}""}",0.0,0.0,"{nan, 'set()', '{1.0}'}",,45238.0,630496.0,0.0,0.0,0.0,0.0,675734.0,,1.0,1.0,1.0,,,,5.4757899066318,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,675734.0,5.4757899066318,0.0,0.0,0.0,337867.0,,5.4757899066318,0.0,,0.0,0.0,,5.4757899066318,0.0,,233,pi5,pi5,sprxccnorth23,2019-09-24,12:34:53.624966000,/p/hdk/archive/sdg74/noa/pi5/fev_rtl2net_noa/SPRSPXCCA0_IIN_VER_12/collateral/netlist/pi5.vg.gz,3,sub_template:sprxccnorth23
272,272.0,,sprxccnorth23,P_hier_seq,scf_dummy,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,65358.0,92312.0,0.0,0.0,0.0,0.0,157670.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,65358.0,92312.0,0.0,0.0,0.0,0.0,157670.0,,1.0,1.0,1.0,,,,1.1094554172576012,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,157670.0,1.1094554172576012,0.0,0.0,0.0,78835.0,,1.1094554172576012,0.0,,0.0,0.0,,1.1094554172576012,0.0,,234,sprxccnorth23__scf_dummy,scf_dummy,sprxccnorth23,2019-09-25,18:19:28.659759000,/p/hdk/archive/sdg74/noa/scf_dummy/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_29/collateral/netlist/scf_dummy.vg.gz,3,sub_template:sprxccnorth23
